Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
492670.439,Bacillus velezensis strain UCMB5007,,492670,Complete,UCMB5007,,,,,,,,2019-06-26T00:00:00Z,,PRJNA176687,SAMN12015780,GCA_006489255.1,,CP041143,,University of Pretoria,,Illumina MiSeq; Illumina HiSeq; PacBio,1000.0x,Flye v. 2.4.2; UGENE v. 1.32.0; CLC NGS,1,,1,3983323,46.629185,4066,3646,,bull calf intestinal microflora,,6/30/1989,Ukraine,Ukraine:Kyiv,,,,,,,,,,,,,,,Positive,ARRAY(0x823b8d0),Yes,,Mesophilic,37C,,Aerobic,Terrestrial,,"This bacterium suppresses growth of a broad range of bacterial and fungal pathogens. It was used in the probiotic Bacterin-SL for a peroral administration for prophylaxis of gastro-intestinal diseases in newborn calves. The probiotic was developed in the Institute of Microbiology and Virology, Kiev, Ukraine by Dr Reznik S.R and Prof. Smirnov V.V. Other names of this strain were Bacillus subtilis strain 3 and Bacillus subtilis VKPM 2335.","sample_type:bacterial culture;biomaterial_provider:DK Zabolotny Institute of Microbiology and Virology, Zabolotnogo 154, Kyiv, Ukraine;collected_by:SR Reznik;identified_by:ON Reva",99.2,98.2,,,,Good,2019-09-30T10:35:32.247Z,2019-09-30T10:35:32.247Z
492670.440,Bacillus velezensis strain At1,,492670,Complete,At1,,,,MLST.Bacillus_subtilis.65,,,,2019-06-26T00:00:00Z,19712408,PRJNA176703,SAMN12058370,GCA_006489275.1,,CP041145,,University of Pretoria,,Illumina MiSeq; PacBio Sequel,500.0x,Flye v. 2.4.2; UGENE v. 1.32.0; CLC NGS,1,,1,3888990,46.706318,3929,3564,,Arabidopsis thaliana seedling from surface sterilized seed,,20-May-00,Sweden,Sweden:Uppsala,,,,,,,,,,,,,,,Positive,ARRAY(0x8d95fd0),Yes,,Mesophilic,37C,,Aerobic,Terrestrial,,Red pigmented endophytic microorganism from seedlings of Arabidopsis thaliana.This strain shows strong antagonistic activity against a broad spectrum of phytopathogenic bacteria and fungi. May be used as a biopesticide.,sample_type:bacterial culture,99.4,98.1,,,,Good,2019-09-30T10:35:50.795Z,2019-09-30T10:35:50.795Z
492670.441,Bacillus velezensis strain WRN014,,492670,Complete,WRN014,,,,,,,,2019-07-14T00:00:00Z,31030454,PRJNA421392,SAMN08142170,GCA_006965525.1,,CP041361,,Chinese Academy of Agricultural Sciences,,Illumina HiSeq; PacBio RSII,200.0x,SPAdes v. 3.11.1; HGAP v. 4,1,,1,4063541,46.271393,4179,3959,,soil of root,,,,China,,,,,,"Rice, Oryza sativa",,,,,,,,,,,,,,,,,,,plant-growth promoting rhizobacteria,sample_type:cell culture,99.4,98.4,,,,Good,2019-09-30T17:56:24.172Z,2019-09-30T17:56:24.172Z
492670.442,Bacillus velezensis strain LG37,,492670,Complete,LG37,,,,,,,,2019-07-15T00:00:00Z,,PRJNA403974,SAMN07627062,GCA_006974185.1,,CP023341,,huazhong agriculture university,,PacBio,75.0x,HGAP v. HGAP-2.0,1,,1,3929697,46.49865,4009,3810,,,,2014,,China,,,,,,,,,,,,,,,,,,,,,,,,,with the bacteriocin,sample_type:single cell,99.4,98.4,,,,Good,2019-09-30T18:06:45.815Z,2019-09-30T18:06:45.815Z
492670.459,Bacillus velezensis strain SYP-B637,,492670,Complete,SYP-B637,,,,,,,,2019-09-10T00:00:00Z,,PRJNA563283,SAMN12671280,GCA_008367895.1,,CP043546,,Shenyang Pharmaceutical University,,PacBio RSII,214.0x,SMRT Analysis v. 2.3,1,,1,3915550,46.465683,3994,3798,,rhizospheric soil of Panax notogensing,,10/26/2013,China,China: Yunnan Province,,,,,,,,,,,,,,,,,,,,,,,,,Complete genome sequence of Bacillus velezensis SYP-B637,sample_type:cell culture,99.5,98.4,,,,Good,2019-10-02T06:04:42.395Z,2019-10-02T06:04:42.395Z
492670.466,Bacillus velezensis strain FJAT-46737,,492670,Complete,FJAT-46737,,,,,,,,2019-09-29T00:00:00Z,,PRJNA566265,SAMN12784817,GCA_008727675.1,,CP044133,,Agricultural Bioresources Research Institute,,Oxford Nanopore,120.0x,HGAP v. 2.3,1,,1,3995978,46.498528,4089,3874,,soil,,10/15/2016,,China,,,,,,Bacillus,,,,,,,,,,,,,,,,,,,Antagonistic bacteria,sample_type:Pure culture,99.5,98.6,,,,Good,2019-10-27T17:08:47.324Z,2019-10-27T17:08:47.324Z
492670.467,Bacillus velezensis strain LC1,,492670,Complete,LC1,,,,MLST.Bacillus_subtilis.96,,,,2019-10-02T00:00:00Z,,PRJNA574012,SAMN12838279,GCA_008802875.1,,CP044349,,Leshan nomal university,,PacBio; Illumina HiSeq,100.0x,HGAP v. 2.0,1,,1,3929782,46.499016,4018,3806,,"the gut of Cyrtotrachelus buqueti,","isolated from the gut of Cyrtotrachelus buqueti, in which the symbiotic bacteria showed bamboo lignocellulose degradation ability, and exhibited various cellulase activities",8/10/2018,China,China: Leshan,,,,100x,,,,,,,,,,,,,,,,,,,,,"Bacillus velezensis LC1 was isolated from the gut of Cyrtotrachelus buqueti, in which the symbiotic bacteria showed bamboo lignocellulose degradation ability, and exhibited various cellulase activities. In the study, we conducted the genome-sequencing, indicated that the B. velezensis LC1 has a potential capability in degrading bamboo lignocellulose components and transforming lignocelluloses into ethanol.",,99.4,98.4,,,,Good,2019-10-27T19:27:13.230Z,2019-10-27T19:27:13.230Z
492670.499,Bacillus velezensis strain FJAT-52631,,492670,Complete,FJAT-52631,,,,MLST.Bacillus_subtilis.96,,,,2019-10-26T00:00:00Z,,PRJNA576327,SAMN12990507,GCA_009362235.1,,CP045186,,Agricultural Bioresources Research Institute,,Oxford Nanopore,120.0x,HGAP v. 2.3,1,,1,3929791,46.499214,4016,3806,,soil,,12/23/2016,,China,,,,,,,,,,,,,,,,,,,,,,,,,biocontrol,sample_type:Pure culture,99.4,98.4,,,,Good,2019-11-25T06:42:17.428Z,2019-11-25T06:42:17.428Z
492670.500,Bacillus velezensis strain AL7,,492670,Complete,AL7,,,,,,,,2019-11-14T00:00:00Z,,PRJNA588160,SAMN13229277,GCA_009663035.1,,CP045926,,China Agricultural University,,PacBio Sequel; Illumina HiSeq,419.0x,SPAdes v. 3.13.0,1,,1,3894709,46.637245,3946,3690,,,,1-Oct-08,China,China: Xinjiang Province,,,,,,"Cotton, Gossypium hirsutum",,,,,,,,,,,,,,,,,,,"Complete Genome Sequence of Bacillus velezensis strain AL7, a Biocontrol Agent for Suppression of Cotton Verticillium wilt.",sample_type:cell culture,99.4,98.5,,,,Good,2019-11-25T21:40:06.304Z,2019-11-25T21:40:06.304Z
492670.501,Bacillus velezensis strain BvL03,,492670,Complete,BvL03,,biovar L03,,,,,,2019-11-15T00:00:00Z,31637491,PRJNA550226,SAMN12116263,GCA_009664145.1,,CP041192,,Hunan Normal University,,PacBio,867.0x,FALCON v. v0.3.0,1,,1,3984544,46.637005,4070,3860,,sediment samples of fish pond,,2017-08,China,"China: Wangcheng, Changsha",,,,,,,,,,,,,,,,,,,,,,,,,"Bacillus velezensis BvL03 was isolated from sediment samples of fish ponds and had excellent antimicrobioal activity against several fish pathogenic bacteria, especially Aeromonas",sample_type:sediment samples of fish pond,99.3,98.1,,,,Good,2019-11-25T21:56:09.536Z,2019-11-25T21:56:09.536Z
492670.506,Bacillus velezensis strain GA1,,492670,Complete,GA1,,,,,,,,2019-12-07T00:00:00Z,,PRJNA591093,SAMN13352014,GCA_009734085.1,,"CP046386,CP046387",,TERRA Teaching and Research Centre Microbial Processes and Interactions (MiPI) Gembloux Agro-Bio Tec,,Illumina MiSeq; Oxford Nanopore MiniION,332.0x,SPAdes v. February-2019,1,1,2,3867617,46.69626,3885,3667,,,,2018,,,,,,,,Strawberry,,,,,,,,,,,,,,,,,,,"This project aimes to reconstruct the full sequence of the genome of the Bacillus velezensis GA1, formerly know as Bacillus amyloliquefaciens GA1, a potent antimicrobial agent source for agriculture.",sample_type:cell culture,97.5,96.7,,,,Good,2019-12-31T18:11:56.718Z,2019-12-31T18:11:56.718Z
492670.507,Bacillus velezensis strain HN-Q-8,,492670,Complete,HN-Q-8,,,,,,,,2019-12-10T00:00:00Z,,PRJNA586709,SAMN13164714,GCA_009738165.1,,CP045711,,Hebei Agricultural University,,PacBio RSII,330.0x,FALCON v. 1.1,1,,1,4004056,46.435215,4055,3793,,soil,,6/16/2016,China,China:baoding,,,,,,,,,,,,,,,,,,,,,,,,,The Bacillus velezensis HN-Q-8was isolated from soil .Genome sequencing analysis showed that the Bacillus velezensis HN-Q-8 carried one plasmid,sample_type:culture,97.6,96.5,,,,Good,2019-12-31T20:16:17.156Z,2019-12-31T20:16:17.156Z
492670.652,Bacillus velezensis strain BA-26,,492670,Complete,BA-26,,,,MLST.Bacillus_subtilis.133,,,,2019-12-22T00:00:00Z,,PRJNA595005,SAMN13543270,GCA_009789615.1,,CP046918,,Hebei Academy of Science,,PacBio RSII,416.0x,FALCON v. 4.0; HGAP v. 0.3,1,,1,4035062,46.40811,4177,3815,,soil,,6/23/2016,China,"China: hillside of Zhangshiyan, Hebei province",,,,,,,,,,,,,,,,,,,,,,,,,Complete genome sequencing of Bacillus velezensis BA-26,sample_type:cell culture,97.6,96.1,,,,Good,2020-01-31T10:05:52.319Z,2020-01-31T10:05:52.319Z
492670.653,Bacillus velezensis strain FJAT-45028,,492670,Complete,FJAT-45028,,,,,,,,2020-01-08T00:00:00Z,,PRJNA597411,SAMN13675167,GCA_009834085.1,,CP047157,,Agricultural Bioresources Research Institute,,PacBio,120.0x,HGAP v. 2.3,1,,1,3986791,46.521877,4066,3796,,,,11/15/2016,,China,,,,,,fruit,,,,,,,,,,,,,,,,,,,biocontrol strain,sample_type:Pure culture,97.6,96.9,,,,Good,2020-02-01T01:07:27.432Z,2020-02-01T01:07:27.432Z
492670.654,Bacillus velezensis strain DH8043,,492670,Complete,DH8043,,,,,,,,2020-01-12T00:00:00Z,,PRJNA590330,SAMN13324593,GCA_009856975.1,,CP047268,,university of Shanghai for science and technology,,Nanopore,166.51x,Canu v. v1.5,1,,1,3966723,46.17368,4144,,,Oyster,"isolated from oyster,can exhibit bacteriocin,which inhibits bacillus cereus .The complete genome of Bacillus velezensis can provide some information for the antibacterial mechanisms",20-May-19,,China,,,,,,,,,,,,,,,,,,,,,,,,,"Bacillus velezensis DH8043,isolated from oyster,can exhibit bacteriocin,which inhibits bacillus cereus .The complete genome of Bacillus velezensis can provide some information for the antibacterial mechanisms.",sample_type:single cell,97.5,96.6,,,,Good,2020-02-01T08:02:44.508Z,2020-02-01T08:02:44.508Z
492670.655,Bacillus velezensis strain SRCM102755,,492670,Complete,SRCM102755,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707583,GCA_009913295.1,,CP028204,,Microbial Institute for Fermentation Industry,,PacBio,164.0x,HGAP v. v3.0,1,,1,4044843,46.335396,4080,3856,,Doenjang(Soybean paste),,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.4,96.7,,,,Good,2020-02-02T02:34:11.587Z,2020-02-02T02:34:11.587Z
492670.656,Bacillus velezensis strain SRCM102742,,492670,Complete,SRCM102742,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707585,GCA_009913335.1,,CP028206,,Microbial Institute for Fermentation Industry,,PacBio,150.0x,HGAP v. v3.0,1,,1,4018060,46.46409,4080,3877,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.5,96.5,,,,Good,2020-02-02T02:35:26.760Z,2020-02-02T02:35:26.760Z
492670.657,Bacillus velezensis strain SRCM102741,,492670,Complete,SRCM102741,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707584,GCA_009913315.1,,CP028205,,Microbial Institute for Fermentation Industry,,PacBio,173.0x,HGAP v. v3.0,1,,1,4018059,46.46405,4079,3877,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.5,96.5,,,,Good,2020-02-07T13:50:54.571Z,2020-02-07T13:50:54.571Z
492670.658,Bacillus velezensis strain SRCM102744,,492670,Complete,SRCM102744,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707587,GCA_009913375.1,,CP028208,,Microbial Institute for Fermentation Industry,,PacBio,170.0x,HGAP v. v3.0,1,,1,4100472,46.211094,4215,3988,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.6,96.5,,,,Good,2020-02-02T02:42:57.686Z,2020-02-02T02:42:57.686Z
492670.659,Bacillus velezensis strain SRCM102743,,492670,Complete,SRCM102743,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707586,GCA_009913355.1,,CP028207,,Microbial Institute for Fermentation Industry,,PacBio,250.0x,HGAP v. v3.0,1,,1,3963851,46.567593,3987,3790,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.6,96.5,,,,Good,2020-02-02T02:42:00.378Z,2020-02-02T02:42:00.378Z
492670.660,Bacillus velezensis strain SRCM102746,,492670,Complete,SRCM102746,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707589,GCA_009913475.1,,CP028210,,Microbial Institute for Fermentation Industry,,PacBio,241.0x,HGAP v. v3.0,1,,1,3963855,46.567673,3991,3790,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.6,96.6,,,,Good,2020-02-02T02:39:26.044Z,2020-02-02T02:39:26.044Z
492670.661,Bacillus velezensis strain SRCM102747,,492670,Complete,SRCM102747,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707590,GCA_009913495.1,,CP028211,,Microbial Institute for Fermentation Industry,,PacBio,336.0x,HGAP v. v3.0,1,,1,4100473,46.21106,4204,3989,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.6,96.5,,,,Good,2020-02-02T02:46:12.136Z,2020-02-02T02:46:12.136Z
492670.662,Bacillus velezensis strain SRCM102752,,492670,Complete,SRCM102752,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08874437,GCA_009914135.1,,CP028961,,Microbial Institute for Fermentation Industry,,PacBio,202.0x,HGAP v. 3.0,1,,1,3971509,46.446705,4037,3828,,Soybean paste,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.6,96.5,,,,Good,2020-02-02T03:00:38.968Z,2020-02-02T03:00:38.968Z
492670.663,Bacillus velezensis strain SRCM101368,,492670,Complete,SRCM101368,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN09759285,GCA_009914175.1,,CP031694,,Microbial Institute for Fermentation Industry,,PacBio RSII,239x,HGAP3 v. v3.0,1,,1,4088134,46.345177,4188,3980,,Ganjang(Korean Soy Sauce),,6/20/2016,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.3,96.3,,,,Good,2020-02-02T03:00:14.996Z,2020-02-02T03:00:14.996Z
492670.664,Bacillus velezensis strain CACC 316,,492670,Complete,CACC 316,,,,,,,,2020-01-27T00:00:00Z,,PRJNA602208,SAMN13885683,GCA_009931675.1,,CP048002,,Center for Industrialization of Agricultural and Livestock Microorganisms,,Illumina HiSeq,12.0x,HGAP v. 3.0,1,,1,4050296,46.349133,4064,3801,,soil,,2018-03,South Korea,South Korea:Jeong-si,,,,,,,,,,,,,,,,,,,,,,,,,Genome analysis,sample_type:Single cell,97.4,96.5,,,,Good,2020-02-02T12:02:42.379Z,2020-02-02T12:02:42.379Z
492670.702,Bacillus velezensis strain LPL061,,492670,Complete,LPL061,,,,MLST.Bacillus_subtilis.139,,,,2020-02-27T00:00:00Z,,PRJNA557312,SAMN12394136,GCA_011032725.1,,CP042271,,China Agricultural University,,Illumina HiSeq,200.0x,SOAPdenovo v. 2.0.4,1,,1,3907268,46.658356,3934,,,,,22-Jun-17,China,China: Beijing,,,,,,carnation,,,,,,,,,,,,,,,,,,,Bacillus amyloliquefaciens group; Bacillus velezensis,sample_type:cell culture,97.6,96.7,,,,Good,2020-03-27T14:24:00.860Z,2020-03-27T14:24:00.860Z
492670.708,Bacillus velezensis strain UB2017,,492670,Complete,UB2017,,,,MLST.Bacillus_subtilis.96,,,,2020-03-10T00:00:00Z,,PRJNA609524,SAMN14253886,GCA_011100445.1,,CP049741,,Jiangxi Agricultural University,,Oxford Nanopore PromethION; mgiseq 2000,176.0x,Unicycler v. v0.4.7.,1,,1,3929583,46.498367,3968,,,Citrus rhizosphere soil,,2017-12,China,China: Jiangxi,,,,,,,,,,,,,,,,,,,,,,,,,To find the relevant genes for antifungal and study the evolutionary relationships among Bacillus sp.,sample_type:single cell,97.5,96.5,,,,Good,2020-04-12T00:11:01.462Z,2020-04-12T00:11:01.462Z
492670.710,Bacillus velezensis strain BIM B-1312D,,492670,Complete,BIM B-1312D,,,,MLST.Bacillus_subtilis.96,,BIM<BLR>: B-1312D,,2020-03-30T00:00:00Z,,PRJNA613974,SAMN14422846,GCA_011769925.1,,CP050448,,"Institute of Microbiology, Belarus National Academy of Sciences",,Illumina MiSeq; Oxford Nanopore MiniION,400.0x,Unicycler v. 0.4.9b; SPAdes v. 3.13.1,1,,1,3929585,46.498447,3992,3764,,soil,,May-18,,Belarus,,,,,,,,,,,,,,,,,,,,,,,,,Genome sequencing of Bacillus velezensis BIM B-1312D - a strain with amylolytic and xylanase activity,sample_type:cell culture;collected_by:Proskurnina I.A.;identified_by:Proskurnina I.A.,97.6,96.7,,,,Good,2020-04-12T02:38:09.299Z,2020-04-12T02:38:09.299Z
492670.711,Bacillus velezensis strain S4,,492670,Complete,S4,,,,,,,,2020-03-31T00:00:00Z,,PRJNA612570,SAMN14377086,GCA_011784665.1,,CP050424,,University of Delaware,,PacBio RSII,315.0x,HGAP v. 2.3.0,1,,1,4065174,46.350613,4147,3918,,soil,isolated a strain of Bacillus velezensis,23-Sep-11,USA,"USA: Smyrna, DE",,,,soil surface,,,,,,,,,,,,,,,,,,,,,"As part of an investigation into nutrient sharing in biochar-amended soils, we isolated a strain of Bacillus velezensis. Since many Bacillus spp. isolated from soil promote plant growth and/or encode production of antibiotics, we investigated the potential of this isolate to synthesize antimicrobial compounds by sequencing its genome.",,97.6,96.6,,,,Good,2020-04-12T04:40:43.166Z,2020-04-12T04:40:43.166Z
492670.712,Bacillus velezensis strain Htq6,,492670,Complete,Htq6,,,,MLST.Bacillus_subtilis.60,,,,2020-04-09T00:00:00Z,,PRJNA614595,SAMN14433598,GCA_012226065.1,,CP050462,,,,Illumina HiSeq,273X,SPAdes v. 3.13.1,1,,1,3889281,46.54017,3958,3754,,leaf,,,China,China: Shanxi,,,,,,Juglans regia,,,,,,,,,,,,,,,,,,,,,97.7,96.7,,,,Good,2020-04-12T11:19:47.594Z,2020-04-12T11:19:47.594Z
492670.713,Bacillus velezensis strain BY6,,492670,Complete,BY6,,,,MLST.Bacillus_subtilis.94,,,,2020-04-13T00:00:00Z,,PRJNA622667,SAMN14524442,GCA_012275165.1,,"CP051011,CP051012",,Northeast Forestry University,,PacBio,120.0x,HGAP v. 2.3,1,1,2,3905529,46.59466,3921,,,Xylem,,10/30/2019,China,China: Harbin,,,,,,Populus davidiana x Populus alba var. pyramidalis (PdPap),,,,,,,,,,,,,,,,,,,The complete genome sequence of the plant growth promoting and antibacteral activity root endophytes Bacillus velezensis BY6,sample_type:single cell,97.5,96.6,,,,Good,2020-04-26T15:00:18.108Z,2020-04-26T15:00:18.108Z
492670.714,Bacillus velezensis strain UCMB5140,,492670,Complete,UCMB5140,,,,MLST.Bacillus_subtilis.63,,,,2020-04-22T00:00:00Z,,PRJNA616328,SAMN14479760,GCA_012647845.1,,CP051463,,University of Pretoria,,PacBio RSII,150x,Flye v. v.2.4,1,,1,3980571,46.522797,4048,3657,,therapeutic muds,,1987,Estonia,Estonia:Riga,,,,,,,,,,,,,,,,,,,,,,,,,These Bacillus strains were isolated from different habitats and sequenced using PacBio technology to investigate genetic and epigenetic variations of these microorganisms and their suitability for biotechnology,sample_type:bacterial culture,97.5,96.1,,,,Good,2020-04-26T22:26:09.178Z,2020-04-26T22:26:09.178Z
492670.727,Bacillus velezensis strain EN01,,492670,Complete,EN01,,,,,,,,2020-05-19T00:00:00Z,,PRJNA631949,SAMN14897144,GCA_013122275.1,,CP053377,,Academia Sinica,,PacBio Sequel,785.6x,Flye v. 2.5; Circlator v. 1.4.0; QUAST v.,1,,1,4029600,46.512283,4099,3872,,leaf,,3/13/2018,Taiwan,"Taiwan: Yonghe District, New Taipei City",,,,,,,,,,,,,,,,,,,,,,,,,Bacillus velezensis EN01 genome sequencing and assembly,,97.6,96.7,,,,Good,2020-06-05T01:18:45.972Z,2020-06-05T01:18:45.972Z
492670.729,Bacillus velezensis strain A2,,492670,Complete,A2,,,,MLST.Bacillus_subtilis.96,,,,2020-05-31T00:00:00Z,,PRJNA632588,SAMN14912738,GCA_013201135.1,,CP053717,,Shenyang Agricultural University,,Oxford Nanopore,1.13x,Canu v. v1.5,1,,1,3929218,46.497368,3969,,,Farmland soils,,2020,China,"China: Shenyang, Liaoning",,,,,,,,,,,,,,,,,,,,,,,,,"The complete genomic sequence of Bacillus velezensis A2 contains 3,929,218 base pairs in the chromosome, a GC content of 46.5%, and the encoded zearalenone degrading enzyme gene",sample_type:Bacteria,97.5,96.6,,,,Good,2020-06-05T12:22:05.189Z,2020-06-05T12:22:05.189Z
492670.74,Bacillus velezensis strain LS69,,492670,Complete,LS69,,,,MLST.Bacillus_subtilis.96,,,,2016-07-20T00:00:00Z,,PRJNA322716,SAMN05172932,GCF_001687745.1,,CP015911,NZ_CP015911.1,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University",,Illumina,about 256,Abyss v. v1.5.4,1,,1,3917761,46.48,3973,3695,,isolated from the rice field,,16-Feb-15,China,"China:Lichuan,field at the foot of the hill",,,,,,,,,,,,,,,,,,,,,,,,,Genome sequencing was performed to explore the genetic basis underlying the biocontrol activity,"sample_type:single cell;biomaterial_provider:Lab 609,State Key Laboratory of Agricultural Microbiology,Huazhong Agricultural University;collected_by:State Key Laboratory of Agricultural Microbiology,Huazhong Agricultural University",99.2,98.4,100,,,Good,2016-08-26T22:31:13.588Z,2016-08-26T22:31:13.588Z
